Gene	BH1	BH2	BH3	BPH1	BPH2	BPH3	BPH4	BPH5	BPH6	HH1	HH2	HH3	HPH1	HPH2	HPH3	HPH4	HPH5	HPH6	SMH1	SMH2	SMH3	SMPH1	SMPH2	SMPH3	SMPH4	SMPH5	SMPH6
PGR	4.042067801	1.406893874	0.251616872	1.419483662	2.298702461	0.51150923	0.658648548	1.50551864	0.948513598	3.855888134	4.586995726	35.1689509	3.399138744	3.536168481	4.130076447	8.471072297	1.16267612	2.053549789	102.1103427	108.3362622	54.73764551	28.74324277	25.88725931	28.04908094	18.67745822	24.54350458	37.32851327
ARHGAP42	4.434501568	12.77026747	4.313432092	21.33281161	6.042303612	8.593355072	11.05065897	14.15904435	5.318451245	2.704129341	3.748986891	7.869975027	9.814414685	6.993755441	9.148341377	7.260919111	5.23204254	7.208378852	2.028042745	1.139011468	0.656234114	2.645325914	3.872897063	2.437313301	1.5534443	4.26843558	4.054299347
CNTN5	24.7625707	18.18139775	35.58581476	52.31811213	47.51746374	58.55075658	51.74050257	51.36686217	72.73066767	0.70107057	0.529268738	0.442686095	1.292630227	0.510779892	0.888188483	1.61353758	1.220809926	0.209545897	0.772587712	0.488147772	0.579030101	0.315859811	2.323738238	1.278590584	0.650279009	0.481920146	1.361086209
HIATL1	246.9585696	271.0254788	242.0194856	217.7487938	200.6110477	207.638647	220.8302214	228.6237592	251.6948583	133.3035612	132.7582417	194.4375705	102.2614135	119.7189485	147.4392882	149.7708633	113.4190555	168.9778112	20.9564417	27.33627524	18.4131572	9.594241749	15.0023802	13.9046726	18.06330582	15.80009622	22.32760569
CU856539.4	6.632130664	7.395211388	4.493158429	16.18211375	19.99871141	26.53027875	19.3203574	10.64616752	62.29701809	8.663229184	14.90773611	2.852865947	3.016137196	2.671771741	1.643148694	1.671163922	1.918415598	2.598369121	0.933543486	0.943752359	0.154408027	0.789649527	0.570742725	0.599339336	0.43351934	0.309805808	0.608144902
Pvit_10735	34.41644137	32.10603968	25.23357774	10.5041791	8.735069353	8.525153842	7.318317195	6.954062289	6.199213872	25.83945814	21.7882297	18.93712741	5.026895326	3.968366851	6.705823048	2.362680028	1.16267612	3.855644502	7.886832897	8.786659898	4.091812711	0.671202098	1.182252788	1.238634628	0.578025786	0.757303087	0.810859869
SHC3	46.46415802	20.41799827	29.15161189	62.78173455	41.31096709	46.58144059	56.38763399	72.0856663	78.28624731	0.050076469	0.088211456	0.098374688	0.718127904	0.117872283	0.088818848	0.057626342	0.174401418	0.083818359	0.064382309	0.032543185	0.038602007	0.039482476	0	0.119867867	0.036126612	0	0.086877843
SECISBP2	42.42209022	32.89967213	32.85397444	48.87079466	49.19223267	56.09551228	63.26685215	57.78323923	58.2658353	133.4537906	92.53381763	112.0979568	164.1161636	134.25653	148.4162955	135.4219041	160.5074384	172.3305456	63.48095703	42.4037698	64.88997328	69.68657073	95.68094112	98.61129879	41.25659049	76.6597261	75.17829361
SEMA4D	89.12170851	83.22318376	249.9633897	64.5662283	60.62006776	71.95229842	66.15758745	73.66287631	74.18731355	7.361240983	7.145127958	31.1355887	5.888648811	8.526095116	16.29825867	3.227075161	1.976549404	6.537831982	7.983406361	9.502609963	12.23683613	9.238899462	19.64985668	22.85480669	11.12699638	26.64329951	10.25158549
GADD45G	10.71344184	10.06470233	13.19191315	4.096224283	5.254177054	8.661556303	4.720314591	3.154420007	6.199213872	58.08870436	68.23156142	228.3276505	49.69445094	48.56338048	53.33571842	76.64303506	79.410779	71.03605904	29.58367115	29.02852085	34.78040805	11.25250576	25.47958594	14.38414407	22.86814517	25.12869333	21.11131589
DIRAS2	16.75692185	9.884331318	22.21417528	8.233005242	7.749911155	12.07161784	13.79502791	13.90812458	24.49197612	4.10627048	0.132317184	1.918306413	0.67025271	1.375176632	4.263304719	2.074548318	0.348802836	1.466821278	0	0.032543185	0	0	0.040767338	0.159823823	0.072253223	0.034422868	0.086877843
PCDHGC3	54.82299726	99.96161344	64.34202871	88.61633721	141.4687172	96.77754641	125.6920978	114.491108	73.27267544	44.11736943	16.9365996	58.72968864	17.66594643	13.59460327	33.12943042	13.2540587	5.057641122	15.17112293	13.97096113	8.949375822	8.762655523	3.474457917	4.688243813	7.391851814	2.817875708	5.025738667	7.095023857
PCDHGC5	59.37522896	43.97445211	141.0851747	34.51373133	41.93490061	91.11684426	47.93497763	37.45873759	136.0100748	1.301988201	0.70569165	1.37724563	0.287251162	0.196453805	0.399684817	0.230505369	0.058133806	0.167636717	0.225338083	0.195259109	0.23161204	0.078964953	0	0	0	0.034422868	0.144796405
PCDHGC4	44.97290971	74.3489301	63.04799908	68.94634932	69.2894599	71.61129227	86.28295973	90.5103468	55.69129839	6.660170413	3.131506698	6.443542053	2.106508518	2.239573371	4.263304719	1.555911238	1.45334515	2.598369121	0.96573464	0.911209175	0.463224081	0.43430724	0.6522774	0.879031027	0.180633058	0.585188749	0.608144902
DIAPH1	23.34980914	33.15219154	22.46579215	20.15666801	22.95418601	20.69907353	24.07726357	17.99453231	22.15456761	19.12921126	22.93497863	17.018821	13.97955653	9.508364139	15.72093615	13.48456406	3.894965002	12.36320791	40.52866374	86.17435337	34.20137794	15.35868329	40.84887218	39.79613193	26.73369261	18.14085121	41.84616112
F1NH59	44.54123256	49.493805	38.35360035	47.41075432	48.86384661	45.42201967	50.16706437	39.68116987	45.5286527	54.88381032	93.37182646	52.82720737	56.44485323	44.75217667	44.14296761	41.26046098	31.21785382	35.53898411	12.32921224	18.38689942	9.071471577	16.58264006	31.71698858	24.89256043	20.77280169	19.75872599	20.4742117
RELL2	63.96670404	65.83541845	60.10048715	54.38650261	41.77070758	42.42116552	43.06829669	49.78965216	46.68041921	2.603976402	0.838008835	0.393498751	9.431413136	1.925247284	12.43463876	9.10496206	1.220809926	6.537831982	0.54724963	0.455604587	0.193010034	0.908096956	0.81534675	1.078810805	0.180633058	1.2736461	0.781900588
FCHSD1	13.22501795	9.34321829	12.90435101	7.543541749	11.06661042	6.274513227	7.318317195	8.029432746	9.248007579	17.02599955	14.37846737	19.13387678	11.9687984	10.52992392	5.862043989	13.59981675	5.464577764	6.076831009	6.663569019	3.417034405	3.667190637	0.829132003	2.976015638	2.157621611	0.975418514	2.099794922	1.737556863
ARAP3	4.630718452	3.932088006	3.558581476	9.895828961	8.603714926	10.19608399	10.68474311	11.86492071	6.842848099	43.36622239	58.52830123	43.48161202	68.41365163	68.8374131	77.22798861	47.65698496	28.89250158	51.54829063	4.925246666	6.443550592	2.972354517	12.00267281	16.38846968	14.18436429	5.852511085	10.39570601	10.68597471
XB-GENE-942501	10.08554781	5.591501293	3.199128802	6.124058086	9.161971239	12.17391969	5.927836928	10.53863048	7.317104898	5.207952804	6.042484754	4.820359704	2.824636421	2.632480981	1.820786391	3.457580529	16.62626852	3.562280247	5.118393594	0.585777327	2.238916389	0.157929905	5.095917188	2.836872858	3.32364827	7.67629947	10.42534118
PCDH1	63.96670404	81.09480585	163.443131	45.34236385	43.01857463	81.39816888	40.39711092	42.04698487	66.49757831	14.6724055	7.012810773	10.72284097	2.824636421	2.003828806	8.393381166	3.74571224	2.848556494	3.35273435	2.028042745	3.026516187	2.238916389	1.421369148	1.426856813	2.277489478	0.686405621	2.168640657	2.548416732
KIAA0141	32.02259539	33.58508196	35.11852628	24.05010891	30.11300224	35.90794798	32.82265262	19.57174232	32.58821718	40.31155776	45.73764008	29.16809494	44.23667887	69.78039136	54.75681999	54.11113528	44.29796017	70.99414986	25.59196797	33.16150532	36.40169233	16.70108749	37.95439122	30.40648233	22.47075244	20.20622327	25.65792301
PCDH12	11.53755275	6.09654012	14.19838064	6.81352158	9.457518698	13.67434676	7.537866711	6.59560547	5.521704159	5.358182212	4.895735823	6.640291429	3.447013938	4.989926635	8.704247135	3.976217609	2.848556494	3.562280247	1.609557734	2.115307012	1.042254181	1.144991814	2.364505575	3.036652637	2.131470086	2.168640657	2.519457451
SRRM1	153.3631162	184.3752459	158.5545747	201.5261234	235.8797111	196.8287519	222.7695754	221.0603203	198.239342	266.0062048	315.3559562	246.9204665	276.5271181	295.8201388	258.1075732	305.7077451	244.9177247	219.394554	211.849989	178.4993687	230.376776	152.0470164	177.6640568	139.8058892	112.1008759	134.3180293	112.9411961
RCAN3	302.4879477	244.07805	257.655677	137.852142	159.595628	177.3231999	122.9111373	124.1335964	109.1806902	314.58038	151.2385418	279.2857388	56.58847882	66.3228044	120.7048149	195.4109262	99.11813923	130.4213662	12.42578571	17.50823343	11.503398	5.211686876	11.21101781	10.30863658	4.949345794	3.820938301	5.154752027
NIPAL3	17.54178939	19.0471786	20.16529503	26.97018959	27.55159093	25.98466891	19.43013215	29.3217678	22.12069212	6.409788067	5.072158735	1.967493757	7.564280586	5.2256712	11.67967855	16.76926557	6.452852466	7.669379825	0.386293856	0.650863696	0.386020067	1.381886672	3.016782975	3.19647646	5.635751415	3.924206904	3.967421504
MYOM3	0.078486753	0.685409836	0.107835802	0.973360226	0.361224672	0.477408615	0.512282204	1.935666823	0.237128399	788.2036263	627.1834541	625.1711412	641.3360932	482.3333808	546.635602	405.2860644	365.9523088	366.2443185	65.92748479	137.1044376	23.23840804	19.54382579	123.2804286	194.0261211	55.02082952	169.4982	301.0606858
SRSF10	95.08670177	109.5212769	102.3002311	107.921315	121.5685216	104.2796818	117.5321742	106.6767493	101.8974608	92.64146815	115.9539593	118.6398735	106.2829298	97.4803778	94.19238864	103.6121632	86.85190616	91.65537529	46.0977335	74.81678187	50.95464886	24.87396009	45.53711599	38.67736517	40.75081792	36.83246831	37.32851327
PNRC2	80.48816563	72.58129421	70.59650524	92.99645823	88.17165869	82.25068426	99.19978958	101.4791255	87.9746362	128.0455319	107.6620824	181.8947978	175.4625845	168.3216197	201.7076045	230.0443579	212.4790609	233.4341291	150.2361189	108.1410031	166.2202409	50.85342952	95.43633709	87.74327883	62.67967119	92.28770798	60.78553092
IFI27L2	1.726708575	1.623339085	1.617537035	11.07197257	4.597404923	5.490199074	17.4907781	11.79322935	16.66673893	1.251911732	1.543700485	1.475620318	6.750402295	4.557728265	4.796217809	10.43036793	10.46408508	13.78812001	0.611631939	0.455604587	1.351070235	2.605843438	3.546758363	4.634890867	7.29757555	4.853624329	5.125792746
GALE	1.765951952	1.9119327	1.222139093	8.516901974	12.4458319	10.74169384	14.01457743	13.40628503	12.22905032	0.951452916	0.882114563	0.344311407	1.532006195	2.357445654	2.042833511	2.13217466	1.511478956	1.131547843	0.032191155	0.06508637	0	0.039482476	0.448440713	0.159823823	0.21675967	0.240960073	0.231674248
LYPLA2	79.7032981	82.82636754	85.6575723	97.82270268	106.4627626	108.9173655	115.0073547	110.5839287	105.8608926	80.77334494	70.48095356	102.0637386	86.03172287	63.49386962	84.82200014	103.6121632	94.52556856	82.39344664	14.71135769	30.23261868	14.9775786	11.37095318	10.51797308	18.57951942	17.19626714	15.077216	18.36018419
PITHD1	21.50537044	10.38937014	16.64265882	29.03858007	27.09185044	31.74767291	29.78555099	32.65541621	39.93919757	8.91361153	8.865251355	8.312661122	44.57180523	30.17530437	41.78926813	37.39949606	39.53098808	40.69381317	21.24616209	17.31297432	37.67555855	35.25785137	28.45560158	38.03806987	34.139648	26.29907083	27.36652059
TCEB3	63.84897391	74.89004313	74.01130565	57.46880999	53.42841292	66.39389812	57.55856474	59.71890605	69.74962493	67.35285117	68.23156142	72.99401838	44.14092848	35.04735873	42.36659065	37.11136435	32.49679755	37.55062472	48.99493743	48.06628396	55.54828766	18.04349168	29.39325034	33.12348732	25.43313459	24.23369878	26.09231223
RPL11	213.4447259	207.4266609	176.2396462	152.9392255	140.4178818	144.6548104	110.5797728	135.1382208	130.2173668	910.5905172	779.3923219	845.6288167	772.8013748	854.6919219	700.647485	498.1797279	699.7566228	646.4490918	367.8483246	424.037698	358.6126423	358.5403676	412.8915942	421.8549808	230.7045419	286.8457555	285.2199591
PPT1	55.17618765	67.09801552	40.36653533	71.50141991	77.99169065	54.11767659	66.74305282	58.14169604	60.67099478	31.39794623	32.90287319	25.52823149	30.35287273	31.70764405	29.97636131	31.11822476	21.97457867	27.19905741	9.045714466	11.19485557	4.786648832	11.41043566	15.81772695	12.58612606	16.22084862	10.73993468	9.38280706
CAP1	131.5437987	108.4390509	150.1793273	91.1714078	106.3642467	123.6147307	99.82184655	101.4432798	123.3745187	69.255757	59.45452153	63.79598506	72.10004154	63.72961419	91.92750801	116.1170794	105.4547241	97.39693286	12.87646187	18.35435623	12.62285619	10.14699642	18.05993051	19.85811001	17.55753325	23.40754995	28.38009543
MFSD2A	17.77724965	15.2593874	9.166043196	20.92724485	21.01670822	13.33334061	13.39252047	15.70040867	15.81985179	6.459864536	2.910978057	4.180924233	3.255513164	3.339714677	1.909605239	5.474502505	9.01073993	3.771826143	0.611631939	0.292888663	0.038602007	0.355342287	0.937648763	7.751455416	4.371320008	2.409600731	8.253395099
COL9A2	1.373518185	1.010077653	0.503233744	12.49145623	12.80705657	2.523445537	3.073693222	3.656259554	3.827929877	0.300458816	0.396951553	0.098374688	1.962882937	0.43219837	0.799369635	0.691516106	8.255000452	1.173457022	0.579440784	0.06508637	0.308816054	3.356010488	1.997599538	4.754758734	0.144506447	17.38354813	0.376470654
CSMD2	81.15530303	106.5271182	67.32548591	124.3062122	159.2015647	134.1177202	158.6245252	151.2687776	148.6117555	0.250382346	0.088211456	0.344311407	2.202258905	0.353616848	0.799369635	1.786416607	1.569612762	0.461000973	0.257529237	0.032543185	0.038602007	0.236894858	0.448440713	0.27969169	0.108379835	0.103268603	0.260633529
GJA4	2.590062863	2.741639344	3.450745674	6.08350141	4.039148611	1.943735076	4.866680935	4.910858421	2.235782052	8.112388022	4.895735823	5.656544551	14.45830846	9.311910334	12.30141049	16.94214459	7.26672575	13.83002919	3.315688932	2.668541154	1.466876255	4.422037349	6.35970465	6.033349318	2.348229756	5.26669874	3.996380785
WDR1	121.1443039	100.069836	121.0636607	269.4179991	227.3416734	242.5235765	210.8041268	228.0860739	259.6217219	197.2512125	179.8631593	184.5509144	295.1984436	303.2460927	257.3970224	242.7221532	244.2782528	250.4073467	31.2576112	59.68420093	18.33595319	85.28214888	130.822386	141.5639512	159.8963831	165.2641872	179.4896239
SLC2A9	1.530491692	1.659413287	1.653482302	2.636183944	2.167348035	2.114238153	1.573438197	2.975191598	3.42142405	6.259558659	5.116264464	3.590676106	16.18181543	13.67318479	13.36723667	9.969357193	10.23154986	11.60884269	4.313614727	5.369625493	2.123110369	13.46352443	9.539556976	13.86471665	14.01712531	23.82062436	11.09140464
REPS2	8.869003136	21.0673339	12.5808436	16.62823719	18.09407223	12.17391969	17.41759493	19.39251391	19.51227973	1.051605855	1.279066116	2.016681101	5.362021681	4.439855982	5.506768596	3.630459556	0.406936642	2.179277327	0.193146928	1.496986501	0.463224081	0.829132003	0.48920805	0.239735735	0.758658844	0.791725954	0.666063464
TXLNG	22.44721148	30.23018119	15.27673866	9.246922144	9.359002878	6.683720612	6.988992922	6.989907971	7.994614611	15.07301725	19.97989484	10.57527894	8.138782909	5.579288048	5.862043989	4.955865425	3.081091718	5.112919883	8.079979825	12.13860793	7.565993315	1.026544385	1.426856813	1.678150142	1.589570912	1.962103452	1.911312549
SYAP1	236.2451278	238.7390681	195.5782001	152.6958854	120.2221387	128.286515	117.4223994	121.2300962	113.279624	277.7741751	193.4036179	224.9337237	149.8014807	97.99115769	131.3186672	107.3002491	106.0360621	98.90566332	139.8383759	156.6628917	146.7262275	60.80301356	72.32125673	96.21394145	55.2737158	60.308864	55.39910465
CTPS2	76.64231471	41.23281276	47.73531515	60.91612746	54.74195718	71.44078919	54.66782945	70.04246244	58.36746176	143.3188551	74.22994045	134.3306362	74.5895516	67.26578267	90.77286298	87.47678739	73.07419414	75.26888615	50.25039246	47.05744523	40.49350504	28.78272525	46.92320547	43.55199177	40.46180503	44.81857359	39.79005216
AP1S2	118.2010506	96.96745468	73.72374351	76.57100442	89.74791181	48.55927628	67.65784247	73.98548745	47.29017795	132.1017259	142.1968675	239.4439902	62.71650359	57.60025548	48.18422521	56.99245239	48.65799562	57.33175738	25.0769095	32.21775296	23.62442811	13.22662957	17.69302448	16.58172164	13.80036564	17.17701092	13.72669922
ZRSR2	35.08357878	46.42749783	36.05310324	41.97615973	52.24622308	36.21485352	30.18805843	28.96331098	26.08412394	40.81232246	46.92849474	44.95723234	45.76868507	32.9649484	33.30706812	22.4166471	16.4518671	21.66704574	23.0166756	20.3394905	19.76422744	11.0156109	19.11988129	16.82145737	9.429045637	12.11684939	8.514028629
TMEM27	3.45341715	10.24507334	0.071890535	0.040556676	10.08145222	0.579710461	0.402507446	0.071691364	0.067750971	0.050076469	0.044105728	0	0.047875194	0	0	0	0	0	0.032191155	0	0	0	0	0	0	0	0
PIR	8.94748989	10.93048317	7.943904103	18.77774102	12.11744583	10.57119076	17.82010237	18.99821141	15.92147825	13.01988201	14.113833	11.01796504	25.51747818	14.10538316	16.12062097	19.70820902	14.99852195	13.32711904	6.019745926	16.72719699	7.952013382	10.69975109	9.335720288	10.54837232	7.658841667	10.32686027	6.023530458
FIGF	0.156973507	3.932088006	0.179726337	0.93280355	0.459740492	0.95481723	2.63459419	1.290444548	0.508132285	19.17928773	46.57564891	33.5949559	7.755781361	8.604676638	1.776376966	35.09444237	27.38102263	23.88823224	3.57321817	8.233425756	2.316120403	6.593573548	10.47720574	14.94352745	14.37839143	13.04626681	15.55113392
ASB11	0.039243377	0.144296808	0	0.081113352	0.032838607	0	0.073183172	0.071691364	0	0.100152939	0.749797378	1.032934222	1.149004646	0.039290761	0	0.230505369	1.395211344	0	0.48286732	0.87866599	0.926448161	13.77938424	16.83691039	13.06559753	11.95790845	14.87067879	5.589141243
MOSPD2	71.54067574	70.88580672	43.52971886	98.02548606	90.1748137	64.38196181	89.02732868	106.9993605	82.72393593	46.1204282	43.48824794	47.46578688	54.38621991	40.7052283	42.58863777	48.86713815	41.97260793	40.48426727	26.23579107	31.697062	34.66460203	6.869950882	12.43403794	12.8258618	12.06628829	17.31470239	17.28869079
GLRA2	41.08781541	38.38295081	55.17598551	44.61234368	43.60966955	49.54819413	43.61717048	56.09849218	78.04911891	0.250382346	0.617480194	0.541060783	0.335126355	0.707233696	0.310865969	0.518637079	0.523204254	0.796274408	0.225338083	0.260345478	0.11580602	0.078964953	0.040767338	0	0.072253223	0.034422868	0.057918562
GEMIN8	10.9489021	19.26362381	15.02512179	6.894634932	6.009465006	4.876387997	10.46519359	8.961420475	8.197867525	8.062311553	10.27663466	6.050043302	14.12318211	8.68325816	12.21259164	10.14223622	11.68489501	8.884746027	1.802704662	5.532341417	2.740742476	4.658932207	5.258986538	3.436212195	2.348229756	3.511132493	2.403620327
